id	name	description	categories	primary_category	tier	homepage	homepage_status	repo_url	repo_status	repo_origin	repo_stars	repo_pushed	repo_archived	repo_language	repo_license	tool_type	topics	languages	license	license_source	maturity	cost	registries	citations	citation_note	year	publication	citations_total	citations_papers	publication_title	publication_venue	publication_url	citations_recent	citations_recent_year	pmid	doi	publication_is_preprint	biotools_id	biotools_url	last_update	source	tags	featured
fgviewer	FGviewer	Visualizes functional features of human fusion genes at DNA, RNA, protein, and pathogenic levels from breakpoint coordinates or WGS data	motif-databases|tfbs-prediction	motif-databases	core	https://ccsmweb.uth.edu/FGviewer										Database portal	Gene transcripts|Functional, regulatory and non-coding RNA|Transcription factors and regulatory sites|Whole genome sequencing|Pathology							14		2021	pmid:32421816			FGviewer: an online visualization tool for functional features of human fusion genes	Nucleic Acids Research	https://pubmed.ncbi.nlm.nih.gov/32421816/	2	2025	32421816	10.1093/nar/gkaa364	False	fgviewer	https://bio.tools/fgviewer	2021-03-11	bio.tools		
geneci	GENECI	Optimizes an ensemble of machine learning techniques to infer gene regulatory networks from expression data, using confidence levels and topological characteristics	grn-inference	grn-inference	core	https://github.com/AdrianSeguraOrtiz/GENECI		https://github.com/AdrianSeguraOrtiz/GENECI		recorded	52	2026-04-24	False	Java	MIT	Library|Command-line tool	Machine learning|Molecular interactions, pathways and networks|Gene expression|Literature and language	Python|Java|MATLAB|R|Shell	MIT	declared		Free of charge	pypi	14		2023	pmid:36803795			GENECI: A novel evolutionary machine learning consensus-based approach for the inference of gene regulatory networks	Computers in Biology and Medicine	https://pubmed.ncbi.nlm.nih.gov/36803795/	6	2025	36803795	10.1016/j.compbiomed.2023.106653	False	geneci	https://bio.tools/geneci	2024-11-24	bio.tools		
ggtools	GGtools	Software and data for analyses in genetics of gene expression and/or DNA methylation.	dna-methylation	dna-methylation	core	http://bioconductor.org/packages/release/bioc/html/GGtools.html										Command-line tool|Library	Genetics|Gene expression	R	Artistic-2.0	declared			bioconductor	14		2009	pmid:19349284					https://pubmed.ncbi.nlm.nih.gov/19349284/			19349284		False	ggtools	https://bio.tools/ggtools	2018-12-29	bio.tools		
GOPHER	GOPHER	Designs probes for capture Hi-C experiments using three strategies, including promoter-focused and custom-region approaches	tfbs-prediction|chromatin-3d	tfbs-prediction	extended	https://github.com/TheJacksonLaboratory/Gopher		https://github.com/TheJacksonLaboratory/Gopher		recorded	2	2023-06-14	False	Java	NOASSERTION	Desktop application	Probes and primers|Transcription factors and regulatory sites|Gene regulation	Java	Other	declared	Mature	Free of charge		14		2019	pmid:30642251			GOPHER: Generator Of Probes for capture Hi-C Experiments at high Resolution	BMC Genomics	https://pubmed.ncbi.nlm.nih.gov/30642251/	0	2025	30642251	10.1186/s12864-018-5376-4	False	GOPHER	https://bio.tools/GOPHER	2020-06-16	bio.tools		
imaging-amaretto	Imaging-AMARETTO	Interrogates regulatory networks from multiomics data for relevance to radiography and histopathology imaging biomarkers of clinical outcomes	grn-inference	grn-inference	core	http://portals.broadinstitute.org/pochetlab/amaretto.html	dead	https://github.com/broadinstitute/ImagingAMARETTO		recorded	1	2019-11-29	False	R	MIT	Desktop application|Suite	Oncology|Biomarkers|Medical imaging|Molecular interactions, pathways and networks|RNA-Seq	R	MIT	declared			bioconductor	14		2020	pmid:32383980			Imaging-AMARETTO: An Imaging Genomics Software Tool to Interrogate Multiomics Networks for Relevance to Radiography and Histopathology Imaging Biomarkers of Clinical Outcomes	JCO Clinical Cancer Informatics	https://pubmed.ncbi.nlm.nih.gov/32383980/	1	2025	32383980	10.1200/cci.19.00125	False	imaging-amaretto	https://bio.tools/imaging-amaretto	2021-02-03	bio.tools		
ioda	iODA	Integrates mRNA, miRNA, and ChIP-seq data to analyze cancer pathway consistency	peak-calling	peak-calling	core	http://www.sysbio.org.cn/iODA										Desktop application|Command-line tool	ChIP-seq|Molecular interactions, pathways and networks|Functional, regulatory and non-coding RNA|Gene transcripts|RNA-Seq		GPL-3.0	declared				14		2020	pmid:33096244			iODA: An integrated tool for analysis of cancer pathway consistency from heterogeneous multi-omics data	Journal of Biomedical Informatics	https://pubmed.ncbi.nlm.nih.gov/33096244/	1	2025	33096244	10.1016/j.jbi.2020.103605	False	ioda	https://bio.tools/ioda	2021-02-05	bio.tools		
methhaplo	MethHaplo	Identifies DNA methylation haplotype regions from WGBS data using allele-specific methylation and SNPs, optionally integrating Hi-C data	tfbs-prediction|nucleosome-chromatin|dna-methylation	tfbs-prediction	core	https://github.com/ZhouQiangwei/MethHaplo		https://github.com/ZhouQiangwei/MethHaplo		recorded	13	2023-10-18	False	C	MIT	Command-line tool	Epigenetics|Methylated DNA immunoprecipitation|DNA polymorphism|Transcription factors and regulatory sites|Agricultural science	C|C++|Perl|Shell|Python	MIT	repository				14		2020	pmid:33045983			MethHaplo: combining allele-specific DNA methylation and SNPs for haplotype region identification	BMC Bioinformatics	https://pubmed.ncbi.nlm.nih.gov/33045983/	2	2025	33045983	10.1186/s12859-020-03798-7	False	methhaplo	https://bio.tools/methhaplo	2021-02-22	bio.tools		
MLML2R	MLML2R	R package for maximum likelihood estimation of DNA methylation and hydroxymethylation proportions.	nucleosome-chromatin|dna-methylation	nucleosome-chromatin	core	https://cran.r-project.org/package=MLML2R		https://github.com/samarafk/MLML2R		recorded	2	2019-10-17	False	R	NOASSERTION	Library	Epigenetics|Methylated DNA immunoprecipitation|Microarray experiment	R	MIT	declared	Mature	Free of charge	cran	14		2019	pmid:30653470					https://pubmed.ncbi.nlm.nih.gov/30653470/			30653470		False	MLML2R	https://bio.tools/MLML2R	2020-06-16	bio.tools		
moduledigger	ModuleDigger	Detects cis-regulatory modules by mining itemsets from transcription factor binding sites in co-regulated genes	regulatory-elements	regulatory-elements	core	http://bioinformatics.intec.ugent.be/kmarchal/Supplementary_Information_Sun_2009_ModuleDigger/Index.html										Command-line tool	Nucleic acid sites, features and motifs							14		2009	pmid:19208131			ModuleDigger: an itemset mining framework for the detection of cis-regulatory modules	BMC Bioinformatics	https://pubmed.ncbi.nlm.nih.gov/19208131/	0	2025	19208131	10.1186/1471-2105-10-s1-s30	False	moduledigger	https://bio.tools/moduledigger	2024-11-25	bio.tools		
ncpro-ml	ncPro-ML	Identifies non-coding RNA promoters in human and mouse from DNA sequences using multiple sequence encoding schemes	tfbs-prediction|regulatory-elements	tfbs-prediction	core	http://www.bio-bigdata.cn/ncPro-ML/										Web application	Functional, regulatory and non-coding RNA|Transcription factors and regulatory sites|Gene regulation|Machine learning							14		2020	pmid:33005306			ncPro-ML: An integrated computational tool for identifying non-coding RNA promoters in multiple species	Computational and Structural Biotechnology Journal	https://pubmed.ncbi.nlm.nih.gov/33005306/	3	2025	33005306	10.1016/j.csbj.2020.09.001	False	ncpro-ml	https://bio.tools/ncpro-ml	2021-03-08	bio.tools		
prochipdb	proChIPdb	Collects public prokaryotic ChIP-seq/-exo data and presents curated binding sites, genome viewers, and motif enrichment in an interactive web database	motif-databases|tfbs-prediction|peak-calling|chip-resources	motif-databases	core	https://prochipdb.org		https://github.com/SBRG/ChIPdb		recorded	4	2025-04-21	False	HTML	MIT	Database portal|Web application	ChIP-seq|ChIP-on-chip|Transcription factors and regulatory sites|Model organisms|Literature and language		MIT	declared		Free of charge		14		2022	pmid:34791440			proChIPdb: a chromatin immunoprecipitation database for prokaryotic organisms	Nucleic Acids Research	https://pubmed.ncbi.nlm.nih.gov/34791440/	2	2025	34791440	10.1093/nar/gkab1043	False	prochipdb	https://bio.tools/prochipdb	2022-04-03	bio.tools		
sciddo	SCIDDO	Detects differential chromatin domains from chromatin state segmentation maps	regulatory-elements|nucleosome-chromatin	regulatory-elements	core	http://github.com/ptrebert/sciddo		https://github.com/ptrebert/sciddo		recorded	1	2022-09-15	False	Python	GPL-3.0		Epigenomics|Immunoprecipitation experiment|Gene expression|RNA-Seq|Genotype and phenotype		GPL-3.0	repository				14		2021	pmid:33232443			Fast detection of differential chromatin domains with SCIDDO	Bioinformatics	https://pubmed.ncbi.nlm.nih.gov/33232443/	1	2025	33232443	10.1093/bioinformatics/btaa960	False	sciddo	https://bio.tools/sciddo	2024-11-24	bio.tools		
seesawpred	SeesawPred	Predicts cell-fate determinants from transcriptomics data using a gene regulatory network model	grn-inference	grn-inference	core	http://seesaw.lcsb.uni.lu										Bioinformatics portal	Transcriptomics	R	AGPL-3.0	declared				14		2018	pmid:30190516			SeesawPred: A Web Application for Predicting Cell-fate Determinants in Cell Differentiation	Scientific Reports	https://pubmed.ncbi.nlm.nih.gov/30190516/	3	2025	30190516	10.1038/s41598-018-31688-9	False	seesawpred	https://bio.tools/seesawpred	2024-11-24	bio.tools		
seqcode	SeqCode	Analyzes and visualizes high-throughput sequencing data through quality control, read mapping, peak calling, and counting	regulatory-elements|footprinting|peak-calling	regulatory-elements	core	https://github.com/eblancoga/seqcode		https://github.com/eblancoga/seqcode		recorded	21	2022-05-02	False	C	GPL-3.0	Command-line tool	ChIP-seq|RNA-Seq|Epigenetics|Methylated DNA immunoprecipitation|Transcription factors and regulatory sites	C|Perl	GPL-3.0	declared		Free of charge		14		2021	pmid:34599234			Productive visualization of high-throughput sequencing data using the SeqCode open portable platform	Scientific Reports	https://pubmed.ncbi.nlm.nih.gov/34599234/	1	2025	34599234	10.1038/s41598-021-98889-7	False	seqcode	https://bio.tools/seqcode	2022-03-27	bio.tools		
Seqinspector	Seqinspector	Navigates ChIP-seq data by genomic position to identify potential gene expression regulators	regulatory-elements|peak-annotation	regulatory-elements	seed	http://seqinspector.cremag.org																		14			doi:10.1186/s12859-016-0938-4					https://doi.org/10.1186/s12859-016-0938-4				10.1186/s12859-016-0938-4	False				curated	literature	
snpstarrseq	snpSTARRseq	Screens non-coding variants from GWAS for functional impact on enhancer activity using a high-throughput sequencing and bioinformatic approach	regulatory-variants	regulatory-variants	core	https://github.com/mortunco/snp-starrseq		https://github.com/mortunco/snp-starrseq		recorded	0	2022-06-10	False	Python	MIT	Command-line tool	DNA polymorphism|GWAS study|Transcription factors and regulatory sites|Mapping|Gene transcripts	Python|R	MIT	declared		Free of charge		14		2023	pmid:36546757			Optimized high-throughput screening of non-coding variants identified from genome-wide association studies	Nucleic Acids Research	https://pubmed.ncbi.nlm.nih.gov/36546757/	4	2025	36546757	10.1093/nar/gkac1198	False	snpstarrseq	https://bio.tools/snpstarrseq	2024-11-24	bio.tools		
x-omics_action_demonstrator_multi-omics_analysis_workflow	X-omics ACTION demonstrator multi-omics analysis workflow	Clusters individuals and uncovers latent feature dimensions from multi-omics data using Similarity Network Fusion, MOFA and MCA	nucleosome-chromatin|dna-methylation	nucleosome-chromatin	core	https://workflowhub.eu/workflows/402		https://github.com/Xomics/ACTIONdemonstrator_workflow		recorded	2	2023-11-24	False	Jupyter Notebook	MIT	Workflow	Omics|Metabolomics|Epigenomics|Machine learning|Data visualisation	Python|R	MIT	declared	Emerging	Free of charge		14		2024	pmid:38217405			A multi-omics data analysis workflow packaged as a FAIR Digital Object	GigaScience	https://pubmed.ncbi.nlm.nih.gov/38217405/	7	2025	38217405	10.1093/gigascience/giad115	False	x-omics_action_demonstrator_multi-omics_analysis_workflow	https://bio.tools/x-omics_action_demonstrator_multi-omics_analysis_workflow	2024-11-24	bio.tools		
asymmetron	Asymmetron	Identifies strand asymmetry patterns in consecutive or paired genomic elements, and measures asymmetries relative to transcriptional and replicative orientations	motif-discovery|tfbs-prediction|regulatory-elements	motif-discovery	core	https://github.com/Ahituv-lab/Asymmetron		https://github.com/Ahituv-lab/Asymmetron		recorded	9	2020-10-12	False	HTML	Apache-2.0	Command-line tool	Transcription factors and regulatory sites|ChIP-seq|Genetic variation|Gene transcripts|Model organisms	Python	Apache-2.0	declared				13		2021	pmid:33211865			Asymmetron: a toolkit for the identification of strand asymmetry patterns in biological sequences	Nucleic Acids Research	https://pubmed.ncbi.nlm.nih.gov/33211865/	1	2025	33211865	10.1093/nar/gkaa1052	False	asymmetron	https://bio.tools/asymmetron	2024-11-24	bio.tools		
atacamp	ATACAmp	Tool for detecting ecDNA/HSRs from bulk and single-cell ATAC-seq data.	chromatin-3d|single-cell	chromatin-3d	core	https://github.com/chsmiss/ATAC-amp		https://github.com/chsmiss/ATAC-amp		recorded	8	2026-05-29	False	Python	MIT	Command-line tool	Whole genome sequencing|Oncology|DNA|Gene expression|Chromosome conformation capture	Python	MIT	declared		Free of charge		13		2023	pmid:37950200					https://pubmed.ncbi.nlm.nih.gov/37950200/			37950200		False	atacamp	https://bio.tools/atacamp	2024-11-24	bio.tools		
bearr	BEARR	Identifies transcription factor binding sites in cis-regulatory regions of differentially expressed genes from microarray data	tfbs-prediction|regulatory-elements	tfbs-prediction	core	http://giscompute.gis.a-star.edu.sg/~vega/BEARR1.0/										Web application	Gene expression|Transcription factors and regulatory sites|Molecular interactions, pathways and networks|DNA binding sites|Gene transcripts							13		2004	pmid:15215391			BEARR: Batch Extraction and Analysis of cis-Regulatory Regions	Nucleic Acids Research	https://pubmed.ncbi.nlm.nih.gov/15215391/			15215391	10.1093/nar/gkh396	False	bearr	https://bio.tools/bearr	2024-11-25	bio.tools		
bisa	BiSA	Archives transcription factor binding regions and identifies overlaps or proximity with other genomic regions	motif-scanning|tfbs-prediction	motif-scanning	core	http://bisa.sourceforge.net/										Desktop application	DNA|DNA binding sites	C#|Python						13		2014	pmid:24533055			Binding Sites Analyser (BiSA): Software for Genomic Binding Sites Archiving and Overlap Analysis	PLoS ONE	https://pubmed.ncbi.nlm.nih.gov/24533055/	0	2025	24533055	10.1371/journal.pone.0087301	False	bisa	https://bio.tools/bisa	2024-11-25	bio.tools		
cgrnb	cGRNB	Builds combinatorial gene regulatory networks from seed-matching sequence information and gene expression datasets	grn-inference	grn-inference	core	https://www.scbit.org/cgrnb/										Web application	Molecular interactions, pathways and networks|Gene expression|Gene regulation							13		2013	pmid:24565134			cGRNB: a web server for building combinatorial gene regulatory networks through integrated engineering of seed-matching sequence information and gene expression datasets	BMC Systems Biology	https://pubmed.ncbi.nlm.nih.gov/24565134/	0	2025	24565134	10.1186/1752-0509-7-s2-s7	False	cgrnb	https://bio.tools/cgrnb	2018-12-10	bio.tools		
EpiAlign	EpiAlign	Aligns chromatin state sequences to identify locally similar regions across epigenomes	nucleosome-chromatin|comparative	nucleosome-chromatin	core	https://github.com/zzz3639/EpiAlign		https://github.com/zzz3639/EpiAlign		recorded	2	2018-08-10	False	C		Script	Epigenomics|ChIP-seq|RNA-Seq	Shell|C++|C			Mature	Free of charge		13		2019	pmid:31045217			EpiAlign: an alignment-based bioinformatic tool for comparing chromatin state sequences	Nucleic Acids Research	https://pubmed.ncbi.nlm.nih.gov/31045217/	0	2025	31045217	10.1093/nar/gkz287	False	EpiAlign	https://bio.tools/EpiAlign	2020-06-16	bio.tools		
